feature_set,feature_order,feature,source,dtype,non_null_count,missing_pct,modeling_non_null_count,modeling_missing_pct,family,phase,window,metric,candidate_model_feature,aggregate_review_group,included_in_aggregate_plus_monitoring_full
monitoring_full_wake_pre_sleep_plus_state,14,wake_hr_skewness,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,skewness,True,,True
monitoring_full_wake_pre_sleep_plus_state,15,wake_hr_std,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,std,True,,True
monitoring_full_wake_pre_sleep_plus_state,16,wake_stress_histogram_entropy,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,histogram_entropy,True,,True
monitoring_full_wake_pre_sleep_plus_state,17,wake_stress_iqr,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,iqr,True,,True
monitoring_full_wake_pre_sleep_plus_state,18,wake_stress_kurtosis,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,kurtosis,True,,True
monitoring_full_wake_pre_sleep_plus_state,19,wake_stress_mad,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,mad,True,,True
monitoring_full_wake_pre_sleep_plus_state,20,wake_stress_max,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,max,True,,True
monitoring_full_wake_pre_sleep_plus_state,21,wake_stress_mean,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,22,wake_stress_median,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,median,True,,True
monitoring_full_wake_pre_sleep_plus_state,23,wake_stress_min,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,min,True,,True
monitoring_full_wake_pre_sleep_plus_state,24,wake_stress_p10,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,p10,True,,True
monitoring_full_wake_pre_sleep_plus_state,25,wake_stress_p25,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,p25,True,,True
monitoring_full_wake_pre_sleep_plus_state,26,wake_stress_p75,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,p75,True,,True
monitoring_full_wake_pre_sleep_plus_state,27,wake_stress_p90,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,28,wake_stress_range,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,range,True,,True
monitoring_full_wake_pre_sleep_plus_state,29,wake_stress_skewness,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,skewness,True,,True
monitoring_full_wake_pre_sleep_plus_state,30,wake_stress_std,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,std,True,,True
monitoring_full_wake_pre_sleep_plus_state,31,wake_stress_frac_active,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,stress state fractions,wake,wake_phase,frac_active,True,,True
monitoring_full_wake_pre_sleep_plus_state,32,wake_stress_frac_high,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,stress state fractions,wake,wake_phase,frac_high,True,,True
monitoring_full_wake_pre_sleep_plus_state,33,wake_stress_frac_low,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,stress state fractions,wake,wake_phase,frac_low,True,,True
monitoring_full_wake_pre_sleep_plus_state,34,wake_stress_frac_medium,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,stress state fractions,wake,wake_phase,frac_medium,True,,True
monitoring_full_wake_pre_sleep_plus_state,35,wake_stress_frac_resting,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,stress state fractions,wake,wake_phase,frac_resting,True,,True
monitoring_full_wake_pre_sleep_plus_state,36,wake_hr_frac_below_zone1,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,HR MHR zones,wake,wake_phase,frac_below_zone1,True,,True
monitoring_full_wake_pre_sleep_plus_state,37,wake_hr_frac_zone1,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,HR MHR zones,wake,wake_phase,frac_zone1,True,,True
monitoring_full_wake_pre_sleep_plus_state,38,wake_hr_frac_zone2,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,HR MHR zones,wake,wake_phase,frac_zone2,True,,True
monitoring_full_wake_pre_sleep_plus_state,39,wake_hr_frac_zone3,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,HR MHR zones,wake,wake_phase,frac_zone3,True,,True
monitoring_full_wake_pre_sleep_plus_state,40,wake_hr_frac_zone4,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,HR MHR zones,wake,wake_phase,frac_zone4,True,,True
monitoring_full_wake_pre_sleep_plus_state,41,wake_hr_frac_zone5,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,HR MHR zones,wake,wake_phase,frac_zone5,True,,True
monitoring_full_wake_pre_sleep_plus_state,42,wake_hr_max_abs_jump,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,max_abs_jump,True,,True
monitoring_full_wake_pre_sleep_plus_state,43,wake_hr_mean_abs_diff,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,mean_abs_diff,True,,True
monitoring_full_wake_pre_sleep_plus_state,44,wake_hr_median_abs_diff,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,median_abs_diff,True,,True
monitoring_full_wake_pre_sleep_plus_state,45,wake_hr_roughness,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,roughness,True,,True
monitoring_full_wake_pre_sleep_plus_state,46,wake_hr_std_diff,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,std_diff,True,,True
monitoring_full_wake_pre_sleep_plus_state,47,wake_stress_max_abs_jump,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,max_abs_jump,True,,True
monitoring_full_wake_pre_sleep_plus_state,48,wake_stress_mean_abs_diff,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,mean_abs_diff,True,,True
monitoring_full_wake_pre_sleep_plus_state,49,wake_stress_median_abs_diff,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,median_abs_diff,True,,True
monitoring_full_wake_pre_sleep_plus_state,50,wake_stress_roughness,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,roughness,True,,True
monitoring_full_wake_pre_sleep_plus_state,51,wake_stress_std_diff,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,variability/gaps,wake,wake_phase,std_diff,True,,True
monitoring_full_wake_pre_sleep_plus_state,52,wake_hr_zone2_plus_episode_count,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,zone2_plus_episode_count,True,,True
monitoring_full_wake_pre_sleep_plus_state,53,wake_hr_zone2_plus_fragmentation_index,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,zone2_plus_fragmentation_index,True,,True
monitoring_full_wake_pre_sleep_plus_state,54,wake_hr_zone2_plus_has_event,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,zone2_plus_has_event,True,,True
monitoring_full_wake_pre_sleep_plus_state,55,wake_hr_zone2_plus_max_duration_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,zone2_plus_max_duration_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,56,wake_hr_zone2_plus_mean_duration_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,zone2_plus_mean_duration_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,57,wake_hr_zone2_plus_time_to_first_minutes,monitoring full v0 plus state context,float64,459,22.07130730050934,400,15.254237288135593,episodes/state structure,wake,wake_phase,zone2_plus_time_to_first_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,58,wake_hr_zone2_plus_total_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,zone2_plus_total_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,59,wake_stress_active_episode_count,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,active_episode_count,True,,True
monitoring_full_wake_pre_sleep_plus_state,60,wake_stress_active_fragmentation_index,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,active_fragmentation_index,True,,True
monitoring_full_wake_pre_sleep_plus_state,61,wake_stress_active_max_duration_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,active_max_duration_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,62,wake_stress_active_mean_duration_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,active_mean_duration_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,63,wake_stress_active_time_to_first_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,active_time_to_first_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,64,wake_stress_active_total_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,active_total_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,65,wake_stress_high_episode_count,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,high_episode_count,True,,True
monitoring_full_wake_pre_sleep_plus_state,66,wake_stress_high_fragmentation_index,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,high_fragmentation_index,True,,True
monitoring_full_wake_pre_sleep_plus_state,67,wake_stress_high_has_event,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,high_has_event,True,,True
monitoring_full_wake_pre_sleep_plus_state,68,wake_stress_high_max_duration_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,high_max_duration_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,69,wake_stress_high_mean_duration_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,high_mean_duration_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,70,wake_stress_high_time_to_first_minutes,monitoring full v0 plus state context,float64,552,6.281833616298811,472,0.0,episodes/state structure,wake,wake_phase,high_time_to_first_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,71,wake_stress_high_total_minutes,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,episodes/state structure,wake,wake_phase,high_total_minutes,True,,True
monitoring_full_wake_pre_sleep_plus_state,72,pre_sleep_4h_hr_early_minus_late,monitoring full v0 plus state context,float64,503,14.60101867572156,466,1.2711864406779663,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,early_minus_late,True,,True
monitoring_full_wake_pre_sleep_plus_state,73,pre_sleep_4h_hr_mean,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,74,pre_sleep_4h_hr_p90,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,75,pre_sleep_4h_hr_std,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,std,True,,True
monitoring_full_wake_pre_sleep_plus_state,76,pre_sleep_4h_stress_early_minus_late,monitoring full v0 plus state context,float64,503,14.60101867572156,466,1.2711864406779663,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,early_minus_late,True,,True
monitoring_full_wake_pre_sleep_plus_state,77,pre_sleep_4h_stress_high_fraction,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,high_fraction,True,,True
monitoring_full_wake_pre_sleep_plus_state,78,pre_sleep_4h_stress_mean,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,79,pre_sleep_4h_stress_p90,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,80,pre_sleep_4h_stress_std,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,recovery/deactivation,wake/pre-sleep,pre_sleep_4h,std,True,,True
monitoring_full_wake_pre_sleep_plus_state,81,wake_q1_hr_mean,monitoring full v0 plus state context,float64,537,8.828522920203735,472,0.0,relative windows,wake,wake_q1,hr_mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,82,wake_q1_hr_p90,monitoring full v0 plus state context,float64,537,8.828522920203735,472,0.0,relative windows,wake,wake_q1,hr_p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,83,wake_q1_hr_std,monitoring full v0 plus state context,float64,537,8.828522920203735,472,0.0,relative windows,wake,wake_q1,hr_std,True,,True
monitoring_full_wake_pre_sleep_plus_state,84,wake_q1_stress_high_fraction,monitoring full v0 plus state context,float64,536,8.998302207130731,472,0.0,relative windows,wake,wake_q1,stress_high_fraction,True,,True
monitoring_full_wake_pre_sleep_plus_state,85,wake_q1_stress_mean,monitoring full v0 plus state context,float64,536,8.998302207130731,472,0.0,relative windows,wake,wake_q1,stress_mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,86,wake_q1_stress_p90,monitoring full v0 plus state context,float64,536,8.998302207130731,472,0.0,relative windows,wake,wake_q1,stress_p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,87,wake_q1_stress_std,monitoring full v0 plus state context,float64,536,8.998302207130731,472,0.0,relative windows,wake,wake_q1,stress_std,True,,True
monitoring_full_wake_pre_sleep_plus_state,88,wake_q2_hr_mean,monitoring full v0 plus state context,float64,528,10.35653650254669,472,0.0,relative windows,wake,wake_q2,hr_mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,89,wake_q2_hr_p90,monitoring full v0 plus state context,float64,528,10.35653650254669,472,0.0,relative windows,wake,wake_q2,hr_p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,90,wake_q2_hr_std,monitoring full v0 plus state context,float64,528,10.35653650254669,472,0.0,relative windows,wake,wake_q2,hr_std,True,,True
monitoring_full_wake_pre_sleep_plus_state,91,wake_q2_stress_high_fraction,monitoring full v0 plus state context,float64,526,10.69609507640068,470,0.423728813559322,relative windows,wake,wake_q2,stress_high_fraction,True,,True
monitoring_full_wake_pre_sleep_plus_state,92,wake_q2_stress_mean,monitoring full v0 plus state context,float64,526,10.69609507640068,470,0.423728813559322,relative windows,wake,wake_q2,stress_mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,93,wake_q2_stress_p90,monitoring full v0 plus state context,float64,526,10.69609507640068,470,0.423728813559322,relative windows,wake,wake_q2,stress_p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,94,wake_q2_stress_std,monitoring full v0 plus state context,float64,526,10.69609507640068,470,0.423728813559322,relative windows,wake,wake_q2,stress_std,True,,True
monitoring_full_wake_pre_sleep_plus_state,95,wake_q3_hr_mean,monitoring full v0 plus state context,float64,527,10.526315789473683,472,0.0,relative windows,wake,wake_q3,hr_mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,96,wake_q3_hr_p90,monitoring full v0 plus state context,float64,527,10.526315789473683,472,0.0,relative windows,wake,wake_q3,hr_p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,97,wake_q3_hr_std,monitoring full v0 plus state context,float64,527,10.526315789473683,472,0.0,relative windows,wake,wake_q3,hr_std,True,,True
monitoring_full_wake_pre_sleep_plus_state,98,wake_q3_stress_high_fraction,monitoring full v0 plus state context,float64,526,10.69609507640068,472,0.0,relative windows,wake,wake_q3,stress_high_fraction,True,,True
monitoring_full_wake_pre_sleep_plus_state,99,wake_q3_stress_mean,monitoring full v0 plus state context,float64,526,10.69609507640068,472,0.0,relative windows,wake,wake_q3,stress_mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,100,wake_q3_stress_p90,monitoring full v0 plus state context,float64,526,10.69609507640068,472,0.0,relative windows,wake,wake_q3,stress_p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,101,wake_q3_stress_std,monitoring full v0 plus state context,float64,526,10.69609507640068,472,0.0,relative windows,wake,wake_q3,stress_std,True,,True
monitoring_full_wake_pre_sleep_plus_state,102,wake_q4_hr_mean,monitoring full v0 plus state context,float64,540,8.31918505942275,472,0.0,relative windows,wake,wake_q4,hr_mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,103,wake_q4_hr_p90,monitoring full v0 plus state context,float64,540,8.31918505942275,472,0.0,relative windows,wake,wake_q4,hr_p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,104,wake_q4_hr_std,monitoring full v0 plus state context,float64,540,8.31918505942275,472,0.0,relative windows,wake,wake_q4,hr_std,True,,True
monitoring_full_wake_pre_sleep_plus_state,105,wake_q4_stress_high_fraction,monitoring full v0 plus state context,float64,540,8.31918505942275,472,0.0,relative windows,wake,wake_q4,stress_high_fraction,True,,True
monitoring_full_wake_pre_sleep_plus_state,106,wake_q4_stress_mean,monitoring full v0 plus state context,float64,540,8.31918505942275,472,0.0,relative windows,wake,wake_q4,stress_mean,True,,True
monitoring_full_wake_pre_sleep_plus_state,107,wake_q4_stress_p90,monitoring full v0 plus state context,float64,540,8.31918505942275,472,0.0,relative windows,wake,wake_q4,stress_p90,True,,True
monitoring_full_wake_pre_sleep_plus_state,108,wake_q4_stress_std,monitoring full v0 plus state context,float64,540,8.31918505942275,472,0.0,relative windows,wake,wake_q4,stress_std,True,,True
monitoring_full_wake_pre_sleep_plus_state,109,pre_sleep_4h_hr_slope_per_hour,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,trends,wake/pre-sleep,pre_sleep_4h,slope_per_hour,True,,True
monitoring_full_wake_pre_sleep_plus_state,110,pre_sleep_4h_hr_trend_r2,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,trends,wake/pre-sleep,pre_sleep_4h,trend_r2,True,,True
monitoring_full_wake_pre_sleep_plus_state,111,pre_sleep_4h_stress_slope_per_hour,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,trends,wake/pre-sleep,pre_sleep_4h,slope_per_hour,True,,True
monitoring_full_wake_pre_sleep_plus_state,112,pre_sleep_4h_stress_trend_r2,monitoring full v0 plus state context,float64,523,11.205432937181664,472,0.0,trends,wake/pre-sleep,pre_sleep_4h,trend_r2,True,,True
monitoring_full_wake_pre_sleep_plus_state,113,wake_hr_slope_per_hour,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,trends,wake,wake_phase,slope_per_hour,True,,True
monitoring_full_wake_pre_sleep_plus_state,114,wake_hr_trend_r2,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,trends,wake,wake_phase,trend_r2,True,,True
monitoring_full_wake_pre_sleep_plus_state,115,wake_stress_slope_per_hour,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,trends,wake,wake_phase,slope_per_hour,True,,True
monitoring_full_wake_pre_sleep_plus_state,116,wake_stress_trend_r2,monitoring full v0 plus state context,float64,557,5.432937181663837,472,0.0,trends,wake,wake_phase,trend_r2,True,,True
monitoring_full_wake_pre_sleep_plus_state,117,wake_frac_hr_below_zone1_stress_high,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,HR/stress coupling,wake,wake_phase,wake_frac_hr_below_zone1_stress_high,True,,True
monitoring_full_wake_pre_sleep_plus_state,118,wake_frac_hr_zone2_plus_stress_high,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,HR/stress coupling,wake,wake_phase,wake_frac_hr_zone2_plus_stress_high,True,,True
monitoring_full_wake_pre_sleep_plus_state,119,wake_hr_diff_stress_diff_corr,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,HR/stress coupling,wake,wake_phase,diff_stress_diff_corr,True,,True
monitoring_full_wake_pre_sleep_plus_state,120,wake_hr_stress_corr,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,HR/stress coupling,wake,wake_phase,stress_corr,True,,True
monitoring_full_wake_pre_sleep_plus_state,121,wake_stress_hr_r2,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,HR/stress coupling,wake,wake_phase,hr_r2,True,,True
monitoring_full_wake_pre_sleep_plus_state,122,wake_stress_hr_slope,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,HR/stress coupling,wake,wake_phase,hr_slope,True,,True
monitoring_full_wake_pre_sleep_plus_state,123,next_sleep_start_hour_local_wrapped,monitoring full v0 plus state context,float64,524,11.03565365025467,472,0.0,schedule/context,wake/pre-sleep,next_sleep_boundary,start_hour_local_wrapped,True,,True
monitoring_full_wake_pre_sleep_plus_state,124,prev_sleep_hours,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,previous sleep context,sleep,previous_sleep,duration_hours,True,,False
monitoring_full_wake_pre_sleep_plus_state,125,prev_sleep_avg_stress,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,previous sleep context,sleep,previous_sleep,avg_sleep_stress,True,,False
monitoring_full_wake_pre_sleep_plus_state,126,prev_sleep_score,monitoring full v0 plus state context,Int64,555,5.772495755517826,471,0.211864406779661,previous sleep context,sleep,previous_sleep,overall_score,True,,False
monitoring_full_wake_pre_sleep_plus_state,127,prev_sleep_recovery,monitoring full v0 plus state context,Int64,555,5.772495755517826,471,0.211864406779661,previous sleep context,sleep,previous_sleep,recovery_score,True,,False
monitoring_full_wake_pre_sleep_plus_state,128,prev_sleep_start_hour,monitoring full v0 plus state context,float64,556,5.602716468590832,472,0.0,previous sleep context,sleep,previous_sleep,start_hour_local_wrapped,True,,False
monitoring_full_wake_pre_sleep_plus_state,129,wake_start_hour,monitoring full v0 plus state context,float64,589,0.0,472,0.0,previous sleep context,wake,wake_phase,start_hour_local_wrapped,True,,False
monitoring_full_wake_pre_sleep_plus_state,130,prev_sleep_hr_mean,monitoring full v0 plus state context,float64,555,5.772495755517826,472,0.0,previous sleep context,sleep,previous_sleep,hr_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,131,prev_sleep_hr_std,monitoring full v0 plus state context,float64,555,5.772495755517826,472,0.0,previous sleep context,sleep,previous_sleep,hr_std,True,,False
monitoring_full_wake_pre_sleep_plus_state,132,prev_sleep_stress_mean,monitoring full v0 plus state context,float64,555,5.772495755517826,472,0.0,previous sleep context,sleep,previous_sleep,stress_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,133,prev_sleep_stress_p90,monitoring full v0 plus state context,float64,555,5.772495755517826,472,0.0,previous sleep context,sleep,previous_sleep,stress_p90,True,,False
monitoring_full_wake_pre_sleep_plus_state,134,hist3_sleep_avg_stress,monitoring full v0 plus state context,float64,588,0.1697792869269949,471,0.211864406779661,recent sleep history,sleep,prior_3_sleep_observations,avg_sleep_stress_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,135,hist7_sleep_avg_stress,monitoring full v0 plus state context,float64,588,0.1697792869269949,471,0.211864406779661,recent sleep history,sleep,prior_7_sleep_observations,avg_sleep_stress_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,136,hist3_sleep_score,monitoring full v0 plus state context,float64,588,0.1697792869269949,471,0.211864406779661,recent sleep history,sleep,prior_3_sleep_observations,overall_score_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,137,hist7_sleep_score,monitoring full v0 plus state context,float64,588,0.1697792869269949,471,0.211864406779661,recent sleep history,sleep,prior_7_sleep_observations,overall_score_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,138,hist3_sleep_recovery,monitoring full v0 plus state context,float64,588,0.1697792869269949,471,0.211864406779661,recent sleep history,sleep,prior_3_sleep_observations,recovery_score_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,139,hist7_sleep_recovery,monitoring full v0 plus state context,float64,588,0.1697792869269949,471,0.211864406779661,recent sleep history,sleep,prior_7_sleep_observations,recovery_score_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,140,hist3_sleep_hours,monitoring full v0 plus state context,float64,588,0.1697792869269949,471,0.211864406779661,recent sleep history,sleep,prior_3_sleep_observations,duration_hours_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,141,hist7_sleep_hours,monitoring full v0 plus state context,float64,588,0.1697792869269949,471,0.211864406779661,recent sleep history,sleep,prior_7_sleep_observations,duration_hours_mean,True,,False
monitoring_full_wake_pre_sleep_plus_state,142,hist3_sleep_count,monitoring full v0 plus state context,int64,589,0.0,472,0.0,recent sleep history,sleep,prior_3_sleep_observations,available_observation_count,True,,False
monitoring_full_wake_pre_sleep_plus_state,143,hist7_sleep_count,monitoring full v0 plus state context,int64,589,0.0,472,0.0,recent sleep history,sleep,prior_7_sleep_observations,available_observation_count,True,,False
monitoring_full_wake_pre_sleep_plus_state,144,dev7_wake_stress_mean,monitoring full v0 plus state context,float64,556,5.602716468590832,471,0.211864406779661,current day baseline deviation,wake,wake_phase_minus_prior_7,stress_mean_delta,True,,False
monitoring_full_wake_pre_sleep_plus_state,145,dev7_presleep_stress_mean,monitoring full v0 plus state context,float64,522,11.37521222410866,471,0.211864406779661,current day baseline deviation,wake/pre-sleep,pre_sleep_4h_minus_prior_7,stress_mean_delta,True,,False
monitoring_full_wake_pre_sleep_plus_state,146,dev7_wake_hr_roughness,monitoring full v0 plus state context,float64,556,5.602716468590832,471,0.211864406779661,current day baseline deviation,wake,wake_phase_minus_prior_7,hr_roughness_delta,True,,False
monitoring_full_wake_pre_sleep_plus_state,147,dev7_wake_high_stress_min,monitoring full v0 plus state context,float64,556,5.602716468590832,471,0.211864406779661,current day baseline deviation,wake,wake_phase_minus_prior_7,high_stress_minutes_delta,True,,False
monitoring_full_wake_pre_sleep_plus_state,148,hist7_wake_count,monitoring full v0 plus state context,int64,589,0.0,472,0.0,current day baseline deviation,wake/pre-sleep,prior_7_wake_observations,available_observation_count,True,,False
aggregate_plus_monitoring_full,1,wake_hr_histogram_entropy,monitoring full v0 plus aggregate context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,histogram_entropy,True,,True
aggregate_plus_monitoring_full,2,wake_hr_iqr,monitoring full v0 plus aggregate context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,iqr,True,,True
aggregate_plus_monitoring_full,3,wake_hr_kurtosis,monitoring full v0 plus aggregate context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,kurtosis,True,,True
aggregate_plus_monitoring_full,4,wake_hr_mad,monitoring full v0 plus aggregate context,float64,557,5.432937181663837,472,0.0,distribution/shape,wake,wake_phase,mad,True,,True
